Sequences 100
stateIndex|stateFeatures|state|reward|actionIndex|greed
98|[1, 3, 0]|(1, 3)|-10|2|g
99|[1, 2, 0]|(1, 2)|-11|2|r
91|[2, 2, 0]|(2, 2)|-12|1|r
99|[1, 2, 0]|(1, 2)|-13|0|g
97|[1, 1, 0]|(1, 1)|-14|2|g
50|[0, 1, 0]|(0, 1)|-15|0|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|3|r
47|[0, 4, 0]|(0, 4)|-8|0|r
48|[0, 3, 0]|(0, 3)|-9|2|r
49|[0, 2, 0]|(0, 2)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|2|g
97|[1, 1, 0]|(1, 1)|-12|1|r
96|[1, 0, 0]|(1, 0)|-13|2|r
96|[1, 0, 0]|(1, 0)|-14|2|r
96|[1, 0, 0]|(1, 0)|-15|2|r
51|[0, 0, 1]|(0, 0)terminal1|-15|0|r
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|r
46|[0, 5, 0]|(0, 5)|-5|0|r
40|[0, 6, 0]|(0, 6)|-6|3|r
39|[1, 6, 0]|(1, 6)|-7|1|r
42|[1, 7, 0]|(1, 7)|-8|3|r
39|[1, 6, 0]|(1, 6)|-9|2|g
86|[1, 5, 0]|(1, 5)|-10|2|g
85|[1, 4, 0]|(1, 4)|-11|2|g
86|[1, 5, 0]|(1, 5)|-12|3|r
85|[1, 4, 0]|(1, 4)|-13|2|r
86|[1, 5, 0]|(1, 5)|-14|3|r
85|[1, 4, 0]|(1, 4)|-15|2|g
98|[1, 3, 0]|(1, 3)|-16|2|g
99|[1, 2, 0]|(1, 2)|-17|2|g
97|[1, 1, 0]|(1, 1)|-18|2|g
50|[0, 1, 0]|(0, 1)|-19|0|g
51|[0, 0, 1]|(0, 0)terminal1|-19|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|r
31|[3, 4, 0]|(3, 4)|-3|0|g
32|[3, 3, 0]|(3, 3)|-4|2|r
31|[3, 4, 0]|(3, 4)|-5|3|r
33|[2, 4, 0]|(2, 4)|-6|0|r
34|[2, 3, 0]|(2, 3)|-7|2|r
91|[2, 2, 0]|(2, 2)|-8|2|r
34|[2, 3, 0]|(2, 3)|-9|3|r
91|[2, 2, 0]|(2, 2)|-10|2|r
99|[1, 2, 0]|(1, 2)|-11|0|g
97|[1, 1, 0]|(1, 1)|-12|2|r
92|[2, 1, 0]|(2, 1)|-13|1|r
97|[1, 1, 0]|(1, 1)|-14|0|g
96|[1, 0, 0]|(1, 0)|-15|2|r
51|[0, 0, 1]|(0, 0)terminal1|-15|0|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|r
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
50|[0, 1, 0]|(0, 1)|-9|0|r
51|[0, 0, 1]|(0, 0)terminal1|-9|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
2|[6, 4, 0]|(6, 4)|-2|1|r
1|[6, 5, 0]|(6, 5)|-3|3|r
0|[5, 5, 0]|(5, 5)|-4|0|r
28|[4, 5, 0]|(4, 5)|-5|0|r
29|[4, 6, 0]|(4, 6)|-6|3|r
52|[5, 6, 0]|(5, 6)|-7|1|r
53|[5, 7, 0]|(5, 7)|-8|3|r
63|[6, 7, 0]|(6, 7)|-9|1|r
53|[5, 7, 0]|(5, 7)|-10|0|g
63|[6, 7, 0]|(6, 7)|-11|1|r
75|[7, 7, 0]|(7, 7)|-12|1|r
70|[7, 8, 0]|(7, 8)|-13|3|r
75|[7, 7, 0]|(7, 7)|-14|2|g
70|[7, 8, 0]|(7, 8)|-15|3|r
56|[6, 8, 0]|(6, 8)|-16|0|r
54|[5, 8, 0]|(5, 8)|-17|0|g
55|[5, 9, 0]|(5, 9)|-18|3|r
58|[4, 9, 0]|(4, 9)|-19|0|g
62|[3, 9, 0]|(3, 9)|-20|0|r
60|[3, 8, 0]|(3, 8)|-21|2|r
61|[3, 7, 0]|(3, 7)|-22|2|r
45|[2, 7, 0]|(2, 7)|-23|0|r
83|[2, 8, 0]|(2, 8)|-24|3|r
44|[1, 8, 0]|(1, 8)|-25|0|g
43|[0, 8, 0]|(0, 8)|-26|0|r
41|[0, 7, 0]|(0, 7)|-27|2|r
41|[0, 7, 0]|(0, 7)|-28|0|r
40|[0, 6, 0]|(0, 6)|-29|2|g
46|[0, 5, 0]|(0, 5)|-30|2|g
47|[0, 4, 0]|(0, 4)|-31|2|r
46|[0, 5, 0]|(0, 5)|-32|3|r
46|[0, 5, 0]|(0, 5)|-33|0|r
86|[1, 5, 0]|(1, 5)|-34|1|r
85|[1, 4, 0]|(1, 4)|-35|2|r
98|[1, 3, 0]|(1, 3)|-36|2|g
99|[1, 2, 0]|(1, 2)|-37|2|g
49|[0, 2, 0]|(0, 2)|-38|0|r
50|[0, 1, 0]|(0, 1)|-39|2|g
51|[0, 0, 1]|(0, 0)terminal1|-39|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
2|[6, 4, 0]|(6, 4)|-2|1|r
13|[5, 4, 0]|(5, 4)|-3|0|g
2|[6, 4, 0]|(6, 4)|-4|1|r
13|[5, 4, 0]|(5, 4)|-5|0|g
30|[4, 4, 0]|(4, 4)|-6|0|g
11|[4, 3, 0]|(4, 3)|-7|2|r
30|[4, 4, 0]|(4, 4)|-8|3|r
13|[5, 4, 0]|(5, 4)|-9|1|r
30|[4, 4, 0]|(4, 4)|-10|0|g
11|[4, 3, 0]|(4, 3)|-11|2|r
78|[4, 2, 0]|(4, 2)|-12|2|r
12|[5, 2, 0]|(5, 2)|-13|1|r
78|[4, 2, 0]|(4, 2)|-14|0|g
12|[5, 2, 0]|(5, 2)|-15|1|r
10|[5, 3, 0]|(5, 3)|-16|3|r
11|[4, 3, 0]|(4, 3)|-17|0|g
32|[3, 3, 0]|(3, 3)|-18|0|g
34|[2, 3, 0]|(2, 3)|-19|0|g
98|[1, 3, 0]|(1, 3)|-20|0|g
34|[2, 3, 0]|(2, 3)|-21|1|r
98|[1, 3, 0]|(1, 3)|-22|0|g
48|[0, 3, 0]|(0, 3)|-23|0|r
49|[0, 2, 0]|(0, 2)|-24|2|g
50|[0, 1, 0]|(0, 1)|-25|2|g
97|[1, 1, 0]|(1, 1)|-26|1|r
96|[1, 0, 0]|(1, 0)|-27|2|r
96|[1, 0, 0]|(1, 0)|-28|2|r
96|[1, 0, 0]|(1, 0)|-29|2|r
51|[0, 0, 1]|(0, 0)terminal1|-29|0|r
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|g
52|[5, 6, 0]|(5, 6)|-3|3|r
0|[5, 5, 0]|(5, 5)|-4|2|r
13|[5, 4, 0]|(5, 4)|-5|2|r
30|[4, 4, 0]|(4, 4)|-6|0|g
31|[3, 4, 0]|(3, 4)|-7|0|g
33|[2, 4, 0]|(2, 4)|-8|0|g
31|[3, 4, 0]|(3, 4)|-9|1|r
33|[2, 4, 0]|(2, 4)|-10|0|g
85|[1, 4, 0]|(1, 4)|-11|0|g
98|[1, 3, 0]|(1, 3)|-12|2|r
99|[1, 2, 0]|(1, 2)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|0|r
48|[0, 3, 0]|(0, 3)|-15|3|r
49|[0, 2, 0]|(0, 2)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|2|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|g
77|[3, 6, 0]|(3, 6)|-3|0|g
38|[2, 6, 0]|(2, 6)|-4|0|g
45|[2, 7, 0]|(2, 7)|-5|3|r
83|[2, 8, 0]|(2, 8)|-6|3|r
44|[1, 8, 0]|(1, 8)|-7|0|g
83|[2, 8, 0]|(2, 8)|-8|1|r
80|[2, 9, 0]|(2, 9)|-9|3|r
81|[1, 9, 0]|(1, 9)|-10|0|g
44|[1, 8, 0]|(1, 8)|-11|2|g
42|[1, 7, 0]|(1, 7)|-12|2|g
39|[1, 6, 0]|(1, 6)|-13|2|r
38|[2, 6, 0]|(2, 6)|-14|1|r
77|[3, 6, 0]|(3, 6)|-15|1|r
35|[3, 5, 0]|(3, 5)|-16|2|r
37|[2, 5, 0]|(2, 5)|-17|0|g
86|[1, 5, 0]|(1, 5)|-18|0|g
85|[1, 4, 0]|(1, 4)|-19|2|g
98|[1, 3, 0]|(1, 3)|-20|2|g
85|[1, 4, 0]|(1, 4)|-21|3|r
98|[1, 3, 0]|(1, 3)|-22|2|g
99|[1, 2, 0]|(1, 2)|-23|2|g
91|[2, 2, 0]|(2, 2)|-24|1|r
99|[1, 2, 0]|(1, 2)|-25|0|g
97|[1, 1, 0]|(1, 1)|-26|2|r
50|[0, 1, 0]|(0, 1)|-27|0|g
51|[0, 0, 1]|(0, 0)terminal1|-27|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
30|[4, 4, 0]|(4, 4)|-2|2|r
31|[3, 4, 0]|(3, 4)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|0|g
34|[2, 3, 0]|(2, 3)|-5|2|r
98|[1, 3, 0]|(1, 3)|-6|0|g
99|[1, 2, 0]|(1, 2)|-7|2|g
97|[1, 1, 0]|(1, 1)|-8|2|g
92|[2, 1, 0]|(2, 1)|-9|1|r
95|[2, 0, 0]|(2, 0)|-10|2|r
94|[3, 0, 0]|(3, 0)|-11|1|r
93|[4, 0, 0]|(4, 0)|-12|1|r
93|[4, 0, 0]|(4, 0)|-13|2|r
94|[3, 0, 0]|(3, 0)|-14|0|g
95|[2, 0, 0]|(2, 0)|-15|0|g
95|[2, 0, 0]|(2, 0)|-16|2|r
94|[3, 0, 0]|(3, 0)|-17|1|r
95|[2, 0, 0]|(2, 0)|-18|0|g
94|[3, 0, 0]|(3, 0)|-19|1|r
93|[4, 0, 0]|(4, 0)|-20|1|r
79|[4, 1, 0]|(4, 1)|-21|3|r
87|[3, 1, 0]|(3, 1)|-22|0|g
94|[3, 0, 0]|(3, 0)|-23|2|r
94|[3, 0, 0]|(3, 0)|-24|2|r
87|[3, 1, 0]|(3, 1)|-25|3|r
76|[3, 2, 0]|(3, 2)|-26|3|r
87|[3, 1, 0]|(3, 1)|-27|2|r
92|[2, 1, 0]|(2, 1)|-28|0|g
97|[1, 1, 0]|(1, 1)|-29|0|r
92|[2, 1, 0]|(2, 1)|-30|1|r
91|[2, 2, 0]|(2, 2)|-31|3|r
99|[1, 2, 0]|(1, 2)|-32|0|g
49|[0, 2, 0]|(0, 2)|-33|0|r
50|[0, 1, 0]|(0, 1)|-34|2|g
97|[1, 1, 0]|(1, 1)|-35|1|r
50|[0, 1, 0]|(0, 1)|-36|0|g
49|[0, 2, 0]|(0, 2)|-37|3|r
50|[0, 1, 0]|(0, 1)|-38|2|r
51|[0, 0, 1]|(0, 0)terminal1|-38|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|g
85|[1, 4, 0]|(1, 4)|-7|3|r
47|[0, 4, 0]|(0, 4)|-8|0|r
46|[0, 5, 0]|(0, 5)|-9|3|r
47|[0, 4, 0]|(0, 4)|-10|2|r
48|[0, 3, 0]|(0, 3)|-11|2|r
49|[0, 2, 0]|(0, 2)|-12|2|g
50|[0, 1, 0]|(0, 1)|-13|2|g
51|[0, 0, 1]|(0, 0)terminal1|-13|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
0|[5, 5, 0]|(5, 5)|-2|1|r
28|[4, 5, 0]|(4, 5)|-3|0|g
35|[3, 5, 0]|(3, 5)|-4|0|g
37|[2, 5, 0]|(2, 5)|-5|0|r
86|[1, 5, 0]|(1, 5)|-6|0|r
85|[1, 4, 0]|(1, 4)|-7|2|g
33|[2, 4, 0]|(2, 4)|-8|1|r
37|[2, 5, 0]|(2, 5)|-9|3|r
86|[1, 5, 0]|(1, 5)|-10|0|g
85|[1, 4, 0]|(1, 4)|-11|2|g
33|[2, 4, 0]|(2, 4)|-12|1|r
85|[1, 4, 0]|(1, 4)|-13|0|g
86|[1, 5, 0]|(1, 5)|-14|3|r
85|[1, 4, 0]|(1, 4)|-15|2|g
86|[1, 5, 0]|(1, 5)|-16|3|r
85|[1, 4, 0]|(1, 4)|-17|2|g
98|[1, 3, 0]|(1, 3)|-18|2|g
48|[0, 3, 0]|(0, 3)|-19|0|r
49|[0, 2, 0]|(0, 2)|-20|2|r
50|[0, 1, 0]|(0, 1)|-21|2|g
49|[0, 2, 0]|(0, 2)|-22|3|r
50|[0, 1, 0]|(0, 1)|-23|2|g
51|[0, 0, 1]|(0, 0)terminal1|-23|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
0|[5, 5, 0]|(5, 5)|-2|1|r
28|[4, 5, 0]|(4, 5)|-3|0|g
35|[3, 5, 0]|(3, 5)|-4|0|r
28|[4, 5, 0]|(4, 5)|-5|1|r
35|[3, 5, 0]|(3, 5)|-6|0|g
77|[3, 6, 0]|(3, 6)|-7|3|r
38|[2, 6, 0]|(2, 6)|-8|0|g
39|[1, 6, 0]|(1, 6)|-9|0|r
38|[2, 6, 0]|(2, 6)|-10|1|r
39|[1, 6, 0]|(1, 6)|-11|0|r
42|[1, 7, 0]|(1, 7)|-12|3|r
39|[1, 6, 0]|(1, 6)|-13|2|g
86|[1, 5, 0]|(1, 5)|-14|2|r
39|[1, 6, 0]|(1, 6)|-15|3|r
86|[1, 5, 0]|(1, 5)|-16|2|g
85|[1, 4, 0]|(1, 4)|-17|2|g
33|[2, 4, 0]|(2, 4)|-18|1|r
85|[1, 4, 0]|(1, 4)|-19|0|g
33|[2, 4, 0]|(2, 4)|-20|1|r
31|[3, 4, 0]|(3, 4)|-21|1|r
35|[3, 5, 0]|(3, 5)|-22|3|r
37|[2, 5, 0]|(2, 5)|-23|0|g
33|[2, 4, 0]|(2, 4)|-24|2|r
85|[1, 4, 0]|(1, 4)|-25|0|r
98|[1, 3, 0]|(1, 3)|-26|2|g
99|[1, 2, 0]|(1, 2)|-27|2|g
91|[2, 2, 0]|(2, 2)|-28|1|r
99|[1, 2, 0]|(1, 2)|-29|0|g
97|[1, 1, 0]|(1, 1)|-30|2|g
92|[2, 1, 0]|(2, 1)|-31|1|r
97|[1, 1, 0]|(1, 1)|-32|0|g
50|[0, 1, 0]|(0, 1)|-33|0|g
51|[0, 0, 1]|(0, 0)terminal1|-33|2|g
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|g
28|[4, 5, 0]|(4, 5)|-3|0|g
0|[5, 5, 0]|(5, 5)|-4|1|r
28|[4, 5, 0]|(4, 5)|-5|0|g
35|[3, 5, 0]|(3, 5)|-6|0|g
31|[3, 4, 0]|(3, 4)|-7|2|r
30|[4, 4, 0]|(4, 4)|-8|1|r
31|[3, 4, 0]|(3, 4)|-9|0|g
30|[4, 4, 0]|(4, 4)|-10|1|r
31|[3, 4, 0]|(3, 4)|-11|0|g
32|[3, 3, 0]|(3, 3)|-12|2|r
34|[2, 3, 0]|(2, 3)|-13|0|r
98|[1, 3, 0]|(1, 3)|-14|0|g
99|[1, 2, 0]|(1, 2)|-15|2|g
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
38|[2, 6, 0]|(2, 6)|-4|3|r
39|[1, 6, 0]|(1, 6)|-5|0|g
40|[0, 6, 0]|(0, 6)|-6|0|r
46|[0, 5, 0]|(0, 5)|-7|2|r
47|[0, 4, 0]|(0, 4)|-8|2|g
48|[0, 3, 0]|(0, 3)|-9|2|r
49|[0, 2, 0]|(0, 2)|-10|2|g
48|[0, 3, 0]|(0, 3)|-11|3|r
49|[0, 2, 0]|(0, 2)|-12|2|g
50|[0, 1, 0]|(0, 1)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|3|r
50|[0, 1, 0]|(0, 1)|-15|2|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|r
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|g
52|[5, 6, 0]|(5, 6)|-3|3|r
29|[4, 6, 0]|(4, 6)|-4|0|g
77|[3, 6, 0]|(3, 6)|-5|0|g
38|[2, 6, 0]|(2, 6)|-6|0|g
45|[2, 7, 0]|(2, 7)|-7|3|r
42|[1, 7, 0]|(1, 7)|-8|0|r
39|[1, 6, 0]|(1, 6)|-9|2|g
86|[1, 5, 0]|(1, 5)|-10|2|g
46|[0, 5, 0]|(0, 5)|-11|0|r
47|[0, 4, 0]|(0, 4)|-12|2|g
48|[0, 3, 0]|(0, 3)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|2|g
49|[0, 2, 0]|(0, 2)|-15|0|r
50|[0, 1, 0]|(0, 1)|-16|2|g
51|[0, 0, 1]|(0, 0)terminal1|-16|2|g
13|[5, 4, 0]|(5, 4)|-1|2|r
30|[4, 4, 0]|(4, 4)|-2|0|r
13|[5, 4, 0]|(5, 4)|-3|1|r
30|[4, 4, 0]|(4, 4)|-4|0|g
31|[3, 4, 0]|(3, 4)|-5|0|r
35|[3, 5, 0]|(3, 5)|-6|3|r
37|[2, 5, 0]|(2, 5)|-7|0|g
86|[1, 5, 0]|(1, 5)|-8|0|r
39|[1, 6, 0]|(1, 6)|-9|3|r
42|[1, 7, 0]|(1, 7)|-10|3|r
39|[1, 6, 0]|(1, 6)|-11|2|g
86|[1, 5, 0]|(1, 5)|-12|2|g
37|[2, 5, 0]|(2, 5)|-13|1|r
38|[2, 6, 0]|(2, 6)|-14|3|r
39|[1, 6, 0]|(1, 6)|-15|0|g
86|[1, 5, 0]|(1, 5)|-16|2|r
85|[1, 4, 0]|(1, 4)|-17|2|r
47|[0, 4, 0]|(0, 4)|-18|0|r
47|[0, 4, 0]|(0, 4)|-19|0|r
47|[0, 4, 0]|(0, 4)|-20|0|r
85|[1, 4, 0]|(1, 4)|-21|1|r
98|[1, 3, 0]|(1, 3)|-22|2|g
99|[1, 2, 0]|(1, 2)|-23|2|g
49|[0, 2, 0]|(0, 2)|-24|0|r
50|[0, 1, 0]|(0, 1)|-25|2|g
51|[0, 0, 1]|(0, 0)terminal1|-25|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
29|[4, 6, 0]|(4, 6)|-2|0|g
52|[5, 6, 0]|(5, 6)|-3|1|r
27|[6, 6, 0]|(6, 6)|-4|1|r
1|[6, 5, 0]|(6, 5)|-5|2|r
36|[7, 5, 0]|(7, 5)|-6|1|r
1|[6, 5, 0]|(6, 5)|-7|0|r
0|[5, 5, 0]|(5, 5)|-8|0|g
28|[4, 5, 0]|(4, 5)|-9|0|g
35|[3, 5, 0]|(3, 5)|-10|0|g
37|[2, 5, 0]|(2, 5)|-11|0|g
35|[3, 5, 0]|(3, 5)|-12|1|r
37|[2, 5, 0]|(2, 5)|-13|0|g
86|[1, 5, 0]|(1, 5)|-14|0|r
85|[1, 4, 0]|(1, 4)|-15|2|g
47|[0, 4, 0]|(0, 4)|-16|0|r
85|[1, 4, 0]|(1, 4)|-17|1|r
33|[2, 4, 0]|(2, 4)|-18|1|r
31|[3, 4, 0]|(3, 4)|-19|1|r
33|[2, 4, 0]|(2, 4)|-20|0|g
85|[1, 4, 0]|(1, 4)|-21|0|g
86|[1, 5, 0]|(1, 5)|-22|3|r
85|[1, 4, 0]|(1, 4)|-23|2|g
98|[1, 3, 0]|(1, 3)|-24|2|g
99|[1, 2, 0]|(1, 2)|-25|2|g
49|[0, 2, 0]|(0, 2)|-26|0|r
50|[0, 1, 0]|(0, 1)|-27|2|g
49|[0, 2, 0]|(0, 2)|-28|3|r
49|[0, 2, 0]|(0, 2)|-29|0|r
50|[0, 1, 0]|(0, 1)|-30|2|g
51|[0, 0, 1]|(0, 0)terminal1|-30|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
37|[2, 5, 0]|(2, 5)|-5|1|r
86|[1, 5, 0]|(1, 5)|-6|0|g
85|[1, 4, 0]|(1, 4)|-7|2|g
86|[1, 5, 0]|(1, 5)|-8|3|r
85|[1, 4, 0]|(1, 4)|-9|2|g
98|[1, 3, 0]|(1, 3)|-10|2|g
99|[1, 2, 0]|(1, 2)|-11|2|g
98|[1, 3, 0]|(1, 3)|-12|3|r
99|[1, 2, 0]|(1, 2)|-13|2|g
98|[1, 3, 0]|(1, 3)|-14|3|r
99|[1, 2, 0]|(1, 2)|-15|2|r
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|r
50|[0, 1, 0]|(0, 1)|-18|0|r
51|[0, 0, 1]|(0, 0)terminal1|-18|2|r
1|[6, 5, 0]|(6, 5)|-1|1|r
2|[6, 4, 0]|(6, 4)|-2|2|r
3|[6, 3, 0]|(6, 3)|-3|2|r
10|[5, 3, 0]|(5, 3)|-4|0|g
13|[5, 4, 0]|(5, 4)|-5|3|r
30|[4, 4, 0]|(4, 4)|-6|0|g
31|[3, 4, 0]|(3, 4)|-7|0|g
35|[3, 5, 0]|(3, 5)|-8|3|r
37|[2, 5, 0]|(2, 5)|-9|0|g
86|[1, 5, 0]|(1, 5)|-10|0|g
85|[1, 4, 0]|(1, 4)|-11|2|g
86|[1, 5, 0]|(1, 5)|-12|3|r
85|[1, 4, 0]|(1, 4)|-13|2|r
98|[1, 3, 0]|(1, 3)|-14|2|g
99|[1, 2, 0]|(1, 2)|-15|2|g
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
52|[5, 6, 0]|(5, 6)|-1|3|r
0|[5, 5, 0]|(5, 5)|-2|2|r
13|[5, 4, 0]|(5, 4)|-3|2|r
30|[4, 4, 0]|(4, 4)|-4|0|g
31|[3, 4, 0]|(3, 4)|-5|0|g
33|[2, 4, 0]|(2, 4)|-6|0|g
85|[1, 4, 0]|(1, 4)|-7|0|r
33|[2, 4, 0]|(2, 4)|-8|1|r
85|[1, 4, 0]|(1, 4)|-9|0|r
98|[1, 3, 0]|(1, 3)|-10|2|g
48|[0, 3, 0]|(0, 3)|-11|0|r
49|[0, 2, 0]|(0, 2)|-12|2|g
50|[0, 1, 0]|(0, 1)|-13|2|g
49|[0, 2, 0]|(0, 2)|-14|3|r
50|[0, 1, 0]|(0, 1)|-15|2|g
51|[0, 0, 1]|(0, 0)terminal1|-15|2|r
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
31|[3, 4, 0]|(3, 4)|-3|2|r
30|[4, 4, 0]|(4, 4)|-4|1|r
31|[3, 4, 0]|(3, 4)|-5|0|r
33|[2, 4, 0]|(2, 4)|-6|0|g
34|[2, 3, 0]|(2, 3)|-7|2|r
98|[1, 3, 0]|(1, 3)|-8|0|g
99|[1, 2, 0]|(1, 2)|-9|2|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
51|[0, 0, 1]|(0, 0)terminal1|-11|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|r
46|[0, 5, 0]|(0, 5)|-5|0|r
86|[1, 5, 0]|(1, 5)|-6|1|r
37|[2, 5, 0]|(2, 5)|-7|1|r
38|[2, 6, 0]|(2, 6)|-8|3|r
39|[1, 6, 0]|(1, 6)|-9|0|g
40|[0, 6, 0]|(0, 6)|-10|0|r
46|[0, 5, 0]|(0, 5)|-11|2|g
47|[0, 4, 0]|(0, 4)|-12|2|g
48|[0, 3, 0]|(0, 3)|-13|2|g
48|[0, 3, 0]|(0, 3)|-14|0|r
49|[0, 2, 0]|(0, 2)|-15|2|r
50|[0, 1, 0]|(0, 1)|-16|2|g
51|[0, 0, 1]|(0, 0)terminal1|-16|2|g
1|[6, 5, 0]|(6, 5)|-1|1|r
0|[5, 5, 0]|(5, 5)|-2|0|g
28|[4, 5, 0]|(4, 5)|-3|0|g
35|[3, 5, 0]|(3, 5)|-4|0|g
37|[2, 5, 0]|(2, 5)|-5|0|g
38|[2, 6, 0]|(2, 6)|-6|3|r
39|[1, 6, 0]|(1, 6)|-7|0|g
86|[1, 5, 0]|(1, 5)|-8|2|g
85|[1, 4, 0]|(1, 4)|-9|2|g
98|[1, 3, 0]|(1, 3)|-10|2|g
34|[2, 3, 0]|(2, 3)|-11|1|r
98|[1, 3, 0]|(1, 3)|-12|0|g
99|[1, 2, 0]|(1, 2)|-13|2|g
97|[1, 1, 0]|(1, 1)|-14|2|g
99|[1, 2, 0]|(1, 2)|-15|3|r
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|r
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
28|[4, 5, 0]|(4, 5)|-1|0|r
35|[3, 5, 0]|(3, 5)|-2|0|g
37|[2, 5, 0]|(2, 5)|-3|0|g
33|[2, 4, 0]|(2, 4)|-4|2|r
85|[1, 4, 0]|(1, 4)|-5|0|g
33|[2, 4, 0]|(2, 4)|-6|1|r
34|[2, 3, 0]|(2, 3)|-7|2|r
91|[2, 2, 0]|(2, 2)|-8|2|r
99|[1, 2, 0]|(1, 2)|-9|0|g
91|[2, 2, 0]|(2, 2)|-10|1|r
99|[1, 2, 0]|(1, 2)|-11|0|g
97|[1, 1, 0]|(1, 1)|-12|2|r
99|[1, 2, 0]|(1, 2)|-13|3|r
97|[1, 1, 0]|(1, 1)|-14|2|r
99|[1, 2, 0]|(1, 2)|-15|3|r
97|[1, 1, 0]|(1, 1)|-16|2|g
50|[0, 1, 0]|(0, 1)|-17|0|g
51|[0, 0, 1]|(0, 0)terminal1|-17|2|g
28|[4, 5, 0]|(4, 5)|-1|0|g
35|[3, 5, 0]|(3, 5)|-2|0|r
37|[2, 5, 0]|(2, 5)|-3|0|g
86|[1, 5, 0]|(1, 5)|-4|0|g
85|[1, 4, 0]|(1, 4)|-5|2|g
98|[1, 3, 0]|(1, 3)|-6|2|r
99|[1, 2, 0]|(1, 2)|-7|2|g
91|[2, 2, 0]|(2, 2)|-8|1|r
99|[1, 2, 0]|(1, 2)|-9|0|g
97|[1, 1, 0]|(1, 1)|-10|2|g
50|[0, 1, 0]|(0, 1)|-11|0|g
